trial,universe,n_assets,method,mean_base,mean_rep,vol_base,vol_rep,sharpe_base,sharpe_rep,es95_base,es95_rep
824,reit,20,hrp,6.888325068492438e-05,-0.00021137596691924877,0.008985788458957124,0.009037431564304416,0.12169079094780802,-0.3712879512004526,-0.020614476899924645,-0.021533272204489116
824,reit,20,schur,-4.879554334117676e-05,-0.0002846572309535907,0.009888992239673553,0.010334288348705133,-0.07833004798067629,-0.4372621799896911,-0.022001235710260133,-0.023027318021739334
825,sp500,16,hrp,0.0007232939455674749,0.0007506356254882813,0.0074069409424233615,0.007020068878941638,1.5501589006682113,1.697415131830008,-0.015000646891237996,-0.014618973502022879
825,sp500,16,schur,0.0006440151902958369,0.0006421184897460936,0.0071205866439453345,0.006921932082877553,1.435755888613104,1.4726112441701011,-0.01488458585873757,-0.014846973414829798
826,reit,23,hrp,-0.00033788271065936904,-0.00033744002701169664,0.019648302795317985,0.018093611950151193,-0.27298651716404876,-0.2960544515925933,-0.038679901636168114,-0.03753607842315539
826,reit,23,schur,-0.0002572508976608603,-0.00010409740414012239,0.019181456297689584,0.017478874677361197,-0.2128999662577482,-0.09454241714045947,-0.03779447257162062,-0.035686155506447666
827,sp500,20,hrp,1.567560433772859e-05,-5.179425390624996e-05,0.01078492925194855,0.011022952856950045,0.02307316984250889,-0.07459056586185352,-0.02157143999971253,-0.0225776968296596
827,sp500,20,schur,-0.0002087615110565282,-0.00026772322949218744,0.013667290773359344,0.014717675645953991,-0.24247572576164983,-0.28876669216152756,-0.03012652056666428,-0.032642122706821985
828,sp500,14,hrp,0.0001626026385848494,0.00019061934619140616,0.005207800867501792,0.005247868708309762,0.495648149954857,0.5766128077498609,-0.011410517995366158,-0.011406758553641183
828,sp500,14,schur,0.00025952210217344195,0.0003002483374023437,0.0051923311939200256,0.005179667639345256,0.7934366084501333,0.9201931331960477,-0.011213242645328572,-0.011171299830845425
829,reit,19,hrp,0.00025944468043204475,0.0001470779937763572,0.011550738153708053,0.011494282476761092,0.35656220109956743,0.20312627377095643,-0.028247094909727988,-0.02769230813152921
829,reit,19,schur,0.0003206882851863123,0.0003231961117898501,0.011624091168417627,0.011651839359062974,0.4379498261059705,0.44032354556992775,-0.029024548146779263,-0.028929900289573672
830,reit,24,hrp,0.00025238247660965083,0.0002865656295525134,0.006370010271064333,0.005900185212646361,0.6289546546694744,0.7710077186758868,-0.012315313289323128,-0.011500713489074313
830,reit,24,schur,0.00020658382116632722,0.0002182205700846627,0.006711816981098328,0.006278394887269782,0.4886033846585328,0.5517563355947125,-0.012906328903658297,-0.012116271800414484
831,reit,23,hrp,-0.0026627014476692506,-0.0024392137322486857,0.015319321075564031,0.015345619896575723,-2.759200284945444,-2.5232814211058816,-0.03679038654795326,-0.03669992623772646
831,reit,23,schur,-0.0026694033671893443,-0.002569820111329818,0.016659586242389005,0.01815721754712212,-2.5436084746923435,-2.24674455029438,-0.03885499260681473,-0.0415298226094762
832,reit,19,hrp,-0.0003338289496038082,-0.0003875544880043851,0.03972533950409959,0.04243834677039691,-0.13340025164458716,-0.1449688132708066,-0.10172435480796461,-0.10804109636021965
832,reit,19,schur,-0.0005400727999510992,-0.0006469681676429115,0.03889919037845083,0.04003460357231813,-0.22040021470459994,-0.2565356054543555,-0.09746509217767364,-0.09954524521118953
833,sp500,27,hrp,0.00113722097313713,0.0011921309116210937,0.008246122484614347,0.008298513288142517,2.1892499556693843,2.2804677027309714,-0.017936095276831293,-0.01803423552594866
833,sp500,27,schur,0.0010061639119445921,0.001027679697753906,0.00792906223494675,0.007980960640280246,2.0144068064748843,2.0441034834558844,-0.016404405605533946,-0.01670187863595145
834,reit,25,hrp,0.0011194831895410021,0.001166831288550186,0.006190789143644962,0.0059066882213583295,2.8705944082912267,3.1359150465838264,-0.010543026051325939,-0.01008836389908682
834,reit,25,schur,0.0019016434409155002,0.002660423915390763,0.008857133960151647,0.012842610415263465,3.4082869128650426,3.2884996902656423,-0.014676487524421907,-0.019399136430878584
835,reit,16,hrp,0.00204404169596292,0.0023410184002118856,0.006408946913993941,0.0070771124298393585,5.062946599064027,5.25108444693242,-0.011655876140751314,-0.011797763651848332
835,reit,16,schur,0.0018973538837718678,0.0020596183825629714,0.0060473122005100894,0.006345269423171617,4.980652255843,5.152724972773466,-0.011113966672261182,-0.0111426788348622
836,sp500,35,hrp,0.0005015001910784821,0.0006757737866210938,0.007932386415978925,0.007551931804394258,1.003615849101037,1.420507569384164,-0.019872733666413456,-0.018371716047014507
836,sp500,35,schur,0.0004678205238783143,0.000670966406738281,0.008488490304154746,0.008055307732889651,0.8748812003388792,1.3222662442006716,-0.021579838379890914,-0.019861629394531254
837,sp500,30,hrp,0.0007800790155308349,0.0006643052539062503,0.013534456011095352,0.013035287534134233,0.9149514733578048,0.808997803171033,-0.023736142777844343,-0.02337798425292969
837,sp500,30,schur,0.0006920629218827315,0.0007310300551757811,0.013751798161228113,0.013226893782821571,0.7988888557452071,0.8773596092927969,-0.024420702520990822,-0.023485324018205914
838,sp500,20,hrp,0.000825969046266029,0.0007833422373046875,0.005650258962827523,0.005640422022901849,2.3205754300120103,2.204652853576604,-0.010643186629619276,-0.010707347848074778
838,sp500,20,schur,0.0009288053489415508,0.0009196273833007815,0.005742582844431218,0.005748273091539015,2.5675429014339013,2.5396552839219897,-0.010513728640735775,-0.010548127903529575
839,sp500,30,hrp,0.0005864000554115345,0.0004974723911132813,0.0049905785719059435,0.005008947870217295,1.8652771734491262,1.5766044268485904,-0.011984891643403897,-0.01206801415143694
839,sp500,30,schur,0.0005847348065395881,0.0004360774638671875,0.004976471218472741,0.005086463969314013,1.8652528827469061,1.3609680855456063,-0.011619683584278244,-0.011959662405831474
840,sp500,36,hrp,0.0005708676327069865,0.0005895805849609375,0.007105050616024154,0.006940036082291962,1.2754649074047193,1.3485955293103953,-0.018833135474779043,-0.018419615391322548
840,sp500,36,schur,0.0005082219893503989,0.0005386419257812499,0.007152870877200312,0.0071030023733578895,1.127907116781594,1.203811436140394,-0.018226831789751142,-0.01824290453229632
841,sp500,19,hrp,0.0015148817534098406,0.0014149035507812502,0.010378241653061893,0.010631805780342162,2.317155749023881,2.112613605920646,-0.02319249850204059,-0.024517343078613283
841,sp500,19,schur,0.00163087925458536,0.0015513252055664064,0.010206172264534406,0.010225811977092948,2.5366420323912293,2.40827077930394,-0.021864188922206273,-0.02259152221679688
842,sp500,39,hrp,0.00034061699579232226,0.00027479443554687507,0.004391220886381209,0.004342739414092208,1.2313493944019083,1.0044872631714787,-0.010551252905748595,-0.010527084446498327
842,sp500,39,schur,0.00028287643623483666,0.0002025142504882813,0.004222594183319332,0.004172198752362089,1.0634515222809406,0.7705323387606435,-0.010170102951699603,-0.0100170122593471
843,sp500,25,hrp,0.0014815272777545419,0.0014259656508789063,0.00815930568330088,0.0076838195313907115,2.8824163890704595,2.9459961741161043,-0.01577857794395531,-0.014601560546875001
843,sp500,25,schur,0.0015282435832382668,0.001464810853027344,0.008303023413109324,0.0077077439259775615,2.9218410664203103,3.016855727495288,-0.01615176135429484,-0.014631614728655136
844,sp500,40,hrp,0.0006431708984432461,0.0004919522246093749,0.011814928166687503,0.010660425739078213,0.8641628068087859,0.7325691910052784,-0.021198004821759858,-0.019436728428431922
844,sp500,40,schur,0.0005641861638326354,0.00047278436376953096,0.011794450286724724,0.010726305228311413,0.7593552457420447,0.6997021753543701,-0.020994203375540903,-0.019186867466517855
845,reit,23,hrp,-0.0005753872978786029,-0.0005074660747450409,0.010991447221390139,0.010654745908338332,-0.8310088746655635,-0.7560737970448049,-0.024205388665962613,-0.024490815697447012
845,reit,23,schur,-0.0006066960421941132,-0.0005162082783728053,0.010622533485131666,0.010217793249263281,-0.9066576356569861,-0.8019884700949795,-0.02336553451640609,-0.02309731292876957
846,reit,13,hrp,3.953456360396816e-05,0.00012374912040828782,0.010651144169992133,0.010483552137524808,0.05892247169966293,0.18738461540610196,-0.023226820814619648,-0.02266841057967658
846,reit,13,schur,8.403530335001343e-05,0.0001481650451240192,0.01080661406041184,0.010742764741287712,0.12344468643245064,0.21894244461160686,-0.02314259473042483,-0.02295063578554673
847,sp500,28,hrp,0.0018393944419287033,0.0019255678583984372,0.012991841498056716,0.01298097938715799,2.2475244592657866,2.3547870467808623,-0.029997689963951323,-0.029835106113978795
847,sp500,28,schur,0.0016014120736973477,0.001610243734863281,0.011733479064983246,0.011312241653979734,2.1665891608485888,2.2596606064276896,-0.0275760368904008,-0.026281059535435268
848,sp500,32,hrp,0.0016613280102824655,0.0016393595605468747,0.009869279387786194,0.009272363712506018,2.672207719696009,2.8066226742852325,-0.0207123196161425,-0.01740596718924386
848,sp500,32,schur,0.001447359672589321,0.0014036169067382811,0.009524819486988162,0.008853790646256646,2.412237054927804,2.516631408811551,-0.020083080068144306,-0.016860875924246652
849,sp500,39,hrp,-4.5490725842576114e-05,1.84462792968749e-06,0.013207681185440742,0.01213840352270077,-0.05467597794771843,0.0024123897780807106,-0.02630782648075763,-0.023842520647321428
849,sp500,39,schur,-4.957173513858975e-06,4.3340886718750084e-05,0.013413366333696913,0.012416152080457587,-0.005866736804400203,0.05541292041967751,-0.026909951594074118,-0.02460447925676618
850,reit,22,hrp,0.0008710945631163644,0.0020882819545668336,0.06329683456250515,0.05562296647434446,0.21846586152586991,0.5959849036512044,-0.1179362863608679,-0.10643145720366974
850,reit,22,schur,0.0013404383644641457,0.0024415840972325962,0.06254084244858561,0.057294455460401295,0.3402384510344082,0.6764868545570449,-0.11764118933854947,-0.11052931064070885
851,sp500,16,hrp,0.00018536466480529985,0.0002204225185546874,0.01045837184187288,0.009891184184515338,0.28136050946483354,0.3537593618166755,-0.021728105672450895,-0.020365983145577565
851,sp500,16,schur,0.0002935387381251896,0.00034793392675781245,0.009910129546437222,0.009346771958701853,0.4702040458323805,0.5909291337912469,-0.020388159827904793,-0.018561655369349887
852,sp500,20,hrp,0.00042152044583364056,0.0004049379882812499,0.007240357885831714,0.00745471231315145,0.9241849282510507,0.8622990412425932,-0.014352331445373432,-0.014129033778599332
852,sp500,20,schur,0.00033831827476347054,0.00027860805712890606,0.007205736150206763,0.00725763572554024,0.7453278890764367,0.6093948445177096,-0.014495469015110356,-0.014169264142717634
853,sp500,17,hrp,0.00038370811817992073,0.00020550791503906235,0.00750266794739064,0.007309216603208778,0.8118682025055326,0.4463319656528332,-0.01731475641300464,-0.016200285801478795
853,sp500,17,schur,0.00029619883080320874,9.803196093749987e-05,0.007476331342651031,0.007379827718862114,0.6289195133415589,0.21087336918207733,-0.017231249083874956,-0.016255016662597654
854,reit,12,hrp,0.0020207180055695725,0.0021188662807469076,0.005836463670048877,0.0060179230299460965,5.496119857608314,5.589297050520997,-0.011269188937721991,-0.01175792178031689
854,reit,12,schur,0.0019982602629501117,0.002084622277038338,0.005840479382575616,0.005984039371458379,5.431300443920452,5.53010277524742,-0.01127610713382476,-0.011741603410065396
855,sp500,23,hrp,0.0004632900188207643,0.0002478011333007812,0.007373126147559882,0.0071879965633470985,0.9974739209667545,0.5472625098266961,-0.01779467930235538,-0.016659636099679128
855,sp500,23,schur,-0.00034715694979133233,-0.0009747037050781251,0.010010256297050978,0.01258807731597435,-0.5505299331803457,-1.229174340550365,-0.02544432736930522,-0.03285197108677455
856,reit,14,hrp,0.0006206219471928714,0.0007622395578025488,0.009724820688800158,0.009750121361466638,1.0130847959091298,1.2410284352181833,-0.024074061973900083,-0.023769840446919193
856,reit,14,schur,0.0006022379698729636,0.0007304682387684372,0.009986358976650721,0.010299766239904477,0.9573290337888481,1.125833687132627,-0.02493618875170139,-0.025890671380722322
857,sp500,36,hrp,-7.175508940642109e-05,9.24677734375018e-06,0.014683644617376075,0.013728471910491235,-0.07757452328202172,0.010692234404465773,-0.03553330560781569,-0.03337733066231864
857,sp500,36,schur,0.00028394421245668175,0.0005346070942382814,0.015139920455141667,0.014346131207556978,0.29772115696473345,0.5915618922014156,-0.0359763871182815,-0.034012746974400106
858,sp500,27,hrp,0.0005262187949959113,0.00044437057812499994,0.008070410370655836,0.007889570848455117,1.0350730653024687,0.8941125409144137,-0.02025795467004205,-0.019651343619210383
858,sp500,27,schur,0.0005714779413499002,0.0004933106235351562,0.00821064596977475,0.008028687268164091,1.1048985803092457,0.9753852793511659,-0.02039662690479472,-0.01986438831438337
859,sp500,19,hrp,-0.0009240953641051638,-0.0008648624248046873,0.008564664638792631,0.00816232334086906,-1.7128001790444494,-1.6820290979116286,-0.02304189936740787,-0.02183899583217076
859,sp500,19,schur,-0.000951249234490581,-0.0008926512656250002,0.008857299541741021,0.00844011392856287,-1.7048778111943168,-1.678934627902317,-0.023629795941250257,-0.022378592729840965
860,reit,22,hrp,0.00048607937909065453,0.000577447050607657,0.005732090754504855,0.005746176113522073,1.346152958412102,1.5952674554687272,-0.011817751284512647,-0.011400743692391637
860,reit,22,schur,0.00047208156026808503,0.0005161197761481399,0.005719035330589705,0.005674252367980263,1.3103717688135856,1.4439166457762183,-0.012099635270080037,-0.011665672708752156
861,reit,22,hrp,-0.00034842663831302964,-0.00025746551938862034,0.01032659713032045,0.009945729167370663,-0.5356170421831415,-0.4109440689645,-0.020889650003038173,-0.019703621263014264
861,reit,22,schur,-0.00036243157369056833,-0.0003184480775126949,0.010470700699099354,0.010283778575438288,-0.5494783045487137,-0.4915709215662315,-0.02137876229953025,-0.021002432631660174
862,sp500,15,hrp,3.4824314293573776e-05,-4.08006342773437e-05,0.006869069555376891,0.007035491128442701,0.08047943709671129,-0.09206038042900061,-0.014608294401314805,-0.015284925057547433
862,sp500,15,schur,-6.108587158702178e-05,-0.000111655994140625,0.007087103834474161,0.00723599657780946,-0.13682714006761348,-0.2449536754550614,-0.01563146898531041,-0.016229384259905135
863,reit,17,hrp,0.0003679731164235366,0.0005559895993428059,0.008889655218071005,0.009198391575661696,0.6570999648456686,0.9595222377518886,-0.023931769327959204,-0.023714380119787208
863,reit,17,schur,0.00023153553993228215,0.0003416525088821281,0.009044819277391022,0.009229892426881523,0.40636663235393045,0.5876087378900067,-0.02467281201830816,-0.024402234301444326
864,reit,14,hrp,0.0009415235569542715,0.0012987082279666564,0.009680777296753505,0.009374361391908517,1.5439073385431612,2.1992275653884996,-0.021730892459874685,-0.020490716125907363
864,reit,14,schur,0.0009286534426780493,0.0013235602046452572,0.009887493389591185,0.009597124686032616,1.490965991083216,2.189287684347507,-0.02243525203447061,-0.021269167156204718
865,sp500,36,hrp,0.0010063982735925747,0.0008300595942382813,0.005771557876444641,0.00581506776581331,2.7680701905575718,2.26597317330886,-0.009315296644440517,-0.010058873299734932
865,sp500,36,schur,0.0011040892308214958,0.0009273220595703122,0.0057810271853517775,0.005774886448504082,3.031792208879414,2.5491031660262116,-0.008750959876950907,-0.008858783124651227
866,sp500,14,hrp,-8.935521930539921e-05,-5.8819039550781216e-05,0.007522918105225682,0.007678212472480058,-0.1885531800194694,-0.12160685958989156,-0.01815484189728912,-0.018407544172014508
866,sp500,14,schur,-5.294308413682182e-05,-1.321040576171871e-05,0.007519741982972098,0.007696098072263809,-0.11176519187811527,-0.02724870294186482,-0.01809219396263231,-0.01848565434919085
867,reit,21,hrp,-0.00012654461347615085,0.00011031016175168325,0.006878858827529889,0.00680057798407762,-0.2920300463263722,0.25749569147938933,-0.014329118828907916,-0.013353545722049387
867,reit,21,schur,-0.00013061888488790196,7.24180727853978e-05,0.0069677901790245215,0.006419837783203787,-0.2975850969068728,0.17907014241202845,-0.015329631129834709,-0.01349322783087436
868,sp500,19,hrp,0.0006168589685975985,0.000618258998535156,0.007968419303694426,0.007985959684960386,1.2288927296928553,1.2289765692399566,-0.019438680478797068,-0.019344844709123888
868,sp500,19,schur,0.0005981369628747425,0.0005879010053710939,0.007834984229122694,0.007913651511295689,1.2118888366154952,1.1793088337412219,-0.018594649268924384,-0.01874428893171038
869,sp500,25,hrp,0.0005934633714259925,0.0005998005180664062,0.005293443880270989,0.005344276760004188,1.779737194008469,1.7816326642299545,-0.010980212053513216,-0.010501940290178573
869,sp500,25,schur,0.0005251157675995426,0.0004951135659179689,0.005347737317684939,0.005371019882228123,1.5587815721531637,1.4633504193359008,-0.011531787383832568,-0.011162581063406809
870,sp500,18,hrp,0.0003904296726613151,0.00039265087988281237,0.012479381640074307,0.012310509592279197,0.49664952068059803,0.5063266824756747,-0.027154479966268914,-0.026421813040597097
870,sp500,18,schur,0.0005629126974954276,0.0005355169526367186,0.012349042911654293,0.012053962680890134,0.7236157577885949,0.7052509039780525,-0.02710437409118783,-0.02631533035714286
871,sp500,12,hrp,0.0015780029657544937,0.0015138441254882815,0.007975580796271874,0.007521814438541777,3.1408396620797863,3.194911370773884,-0.015724047762207528,-0.014865309587751119
871,sp500,12,schur,0.0016222124226657297,0.001521427267578125,0.007591945848360259,0.0073047837935554406,3.3919925640829898,3.306314027885834,-0.015137756203560532,-0.014550282409667967
872,sp500,24,hrp,0.00038589927165024043,0.00034446975781249995,0.009114109793428537,0.008577217054979266,0.6721403584431154,0.6375363763183164,-0.016331014903488327,-0.016150561689104354
872,sp500,24,schur,0.0003673056423615896,0.0003113806279296876,0.008978346032141761,0.008457342104759322,0.6494287798848251,0.5844642638647508,-0.016567049589964078,-0.01634103097098214
873,reit,21,hrp,0.0010199511069475529,0.0010953276453349334,0.009146413010416285,0.009061612113002045,1.7702264103020964,1.91884039013238,-0.021906977353795026,-0.02166169354034337
873,reit,21,schur,0.0010015034556222105,0.0010595362256318817,0.009336867623052273,0.009382334489902232,1.702752478276202,1.7926898861491285,-0.02261593607747823,-0.0227609741025665
874,reit,14,hrp,0.0006973342044263672,0.0005137321772076432,0.008195506249241374,0.007623003482907629,1.3507203798047445,1.0698205118999224,-0.017584383537435456,-0.015841609166750665
874,reit,14,schur,0.0006993538925112848,0.000584800775662427,0.007676116443744954,0.007482693835497517,1.446291096470502,1.2406527271612589,-0.01610424881976605,-0.014609115020321754
875,sp500,16,hrp,-0.000811784074858371,-0.0008559209399414062,0.0261059494425544,0.025833009016891735,-0.4936297264538952,-0.5259675202846549,-0.06415688223677543,-0.06359846370152065
875,sp500,16,schur,-0.000777792103755107,-0.0008444162534179686,0.02566713186004206,0.02546272652510374,-0.4810458346807406,-0.5264437193783367,-0.0631040474017626,-0.06259682249232701
876,sp500,28,hrp,0.0019758966091709923,0.001637127554199219,0.00820371749933335,0.008052966104879534,3.8234356885158816,3.227207701975553,-0.015465730205610864,-0.014921713657924107
876,sp500,28,schur,0.0016549658822563487,0.001294998875488281,0.007914634469614074,0.007972500904441184,3.319391314576079,2.578547193948882,-0.01462119859117222,-0.015123745893205915
877,reit,20,hrp,0.0007669267338380708,0.0007869833363124192,0.010028549754703209,0.009724855202397001,1.213992528036838,1.2846436171027122,-0.025055407903671705,-0.023831850236936302
877,reit,20,schur,0.0006440486891392751,0.0005916344038430946,0.010196443942455552,0.009940439427604798,1.0026981994681403,0.9448178892123423,-0.025417649466973374,-0.024528053648585953
878,sp500,16,hrp,0.0005563432302507889,0.0005574716254882811,0.009363614413389752,0.008895539970087877,0.9431908016629256,0.994834235342562,-0.022891941134031528,-0.021119483555385045
878,sp500,16,schur,0.0005733172764497905,0.0005666969184570313,0.009279480625730632,0.008854999984797251,0.980780065395254,1.0159271265215821,-0.02368410633265104,-0.021925470118931364
879,reit,18,hrp,-0.0005174145454361096,-0.00047594778969832567,0.011480780283674186,0.010783083135457498,-0.7154305777795298,-0.7006750144317864,-0.024795025966146085,-0.022335459387233438
879,reit,18,schur,-0.0005397060483120926,-0.0005306897348168992,0.010951935845107575,0.010293521790496408,-0.7822879927930307,-0.8184213859380886,-0.02335613730108675,-0.021292837803668384
880,reit,14,hrp,0.0008272685187122267,0.000562911247628592,0.009358774072563672,0.010753007247702957,1.4032265878082686,0.8310176700073363,-0.01663733438341546,-0.019254169256310915
880,reit,14,schur,0.0008231417344208836,0.0005587134487463711,0.009386329960790547,0.010628278267881104,1.3921276998359071,0.8345002655777285,-0.016950510593772464,-0.01959381731235847
881,reit,13,hrp,0.000799201148507809,0.0009023885015908513,0.006243593998479282,0.00615400715510454,2.0319906966889993,2.327747271980267,-0.013287034084831109,-0.012707196568868555
881,reit,13,schur,0.000794483555879483,0.0008824815371758802,0.006327371431953923,0.006215241696439091,1.9932503715258805,2.2539686770132303,-0.013386746487766601,-0.01284183403506901
882,sp500,27,hrp,0.0004026133792381339,0.00018394826074218763,0.008949344688546551,0.009475577660676936,0.714162821777136,0.30816993081892524,-0.01854923366790415,-0.020799381016322543
882,sp500,27,schur,0.0004405820254315142,0.00023077764843750003,0.008827341872198191,0.009353964555033713,0.792313578624306,0.3916501472668142,-0.018535924591035858,-0.020864435206821984
883,reit,20,hrp,0.0009960614343017056,0.000888436452201328,0.005798608860057309,0.005563267062358417,2.7268583647960374,2.535109548251055,-0.010138597021437615,-0.009232641086805455
883,reit,20,schur,0.000746014634841685,0.000352614837969313,0.007752843080028818,0.010118092019340842,1.5275190103796785,0.5532255496835747,-0.014035948410935943,-0.019318100610737375
884,reit,17,hrp,-0.0008132071323931138,-0.0005695642476282412,0.012031082696974227,0.011371465742465132,-1.0729926262931908,-0.7951087691029327,-0.02681129028868482,-0.025700696926408518
884,reit,17,schur,-0.0009554253360837011,-0.0007594128221189802,0.012248740365673671,0.011666357427980244,-1.2382421833277637,-1.0333392314597043,-0.027301616749260786,-0.026358927599218512
885,sp500,30,hrp,0.0003039120242002099,0.00040101086230468755,0.01072362383355749,0.010261486476710432,0.44989025106968095,0.6203633462472137,-0.022642470768788964,-0.021086253313337053
885,sp500,30,schur,0.0001120796217643123,-2.1891624511718748e-05,0.010331589668914277,0.010355126245098904,0.1722105594952736,-0.033560070374203575,-0.02022203373569335,-0.021522098039899552
886,sp500,31,hrp,0.0010883276635654108,0.0009292327001953124,0.009843394016976556,0.009671245828089748,1.7551533573358775,1.5252545609078625,-0.02176949181209769,-0.021265514055524553
886,sp500,31,schur,0.0011272647972756324,0.0010524793237304693,0.010025696765644375,0.009990902391017145,1.7848907971339036,1.6722805057920926,-0.022201154912475613,-0.021603018668038505
887,reit,25,hrp,0.00013194243647576985,4.7623934280679095e-05,0.011334758220737439,0.009275333175619363,0.18478746568346988,0.08150720896518968,-0.019941900225869648,-0.016263154301384534
887,reit,25,schur,0.00010226367714663997,5.138866535736225e-06,0.011432788320630464,0.009264979883933622,0.14199384277767596,0.008804873649787718,-0.020206077586100872,-0.016305088966794983
888,sp500,22,hrp,0.0008899334502964509,0.0008410058847656252,0.008084725994753602,0.007930996785570077,1.7474006622438385,1.68333879011029,-0.0176056126922086,-0.01746776088169643
888,sp500,22,schur,0.0007692510330403427,0.0007078619707031249,0.007699451643324014,0.007866779809631698,1.5860196467126213,1.4284066281460384,-0.016974150244427156,-0.01775159102957589
889,reit,17,hrp,0.0006245176992456897,0.0005107631050927527,0.017604155655210594,0.015470360652694137,0.5631574341618347,0.5241062643386671,-0.03425369375877877,-0.031199629701138078
889,reit,17,schur,0.00021032318736484377,-0.00017815523319719657,0.021175222186936172,0.02163126948695782,0.15767376903212552,-0.1307425184884397,-0.04189452924938748,-0.04349627071465093
890,reit,21,hrp,-0.0007419528852548578,-0.0011809574731953625,0.012553359364582546,0.013043079031912822,-0.9382458170278669,-1.4373230931316066,-0.027597753073410617,-0.029344170330085035
890,reit,21,schur,-0.0006873333828745307,-0.0010441334882287196,0.012639770042256778,0.012853627804461145,-0.8632339953017352,-1.2895274022710312,-0.02816008991882398,-0.028764006264407668
891,reit,13,hrp,0.0006406850179933397,0.001238836101178893,0.010398711879535602,0.010150594241297215,0.9780595400500822,1.9374149892938652,-0.023743904782697393,-0.021157693530447098
891,reit,13,schur,0.0004545537118643779,0.0008577090080289948,0.010647937539443382,0.010118469887600488,0.6776726899417865,1.3456291856650067,-0.025179216889977128,-0.022577287924356915
892,sp500,32,hrp,0.0008772534335495892,0.0008581099199218751,0.008162965855996268,0.007840752989481935,1.705993480478525,1.7373424073298156,-0.01880474800308547,-0.018303175755092077
892,sp500,32,schur,0.0007285380343217161,0.0006905502011718748,0.00916306989342766,0.009339054307155453,1.2621515377829748,1.173796001190333,-0.021783364391700925,-0.02248017054094587
893,reit,25,hrp,0.0010420682612901802,0.000960995570658913,0.00951022279520482,0.009459901256982916,1.739425160418388,1.6126311820356087,-0.01955527134208374,-0.019146679610291067
893,reit,25,schur,0.0010697759861369109,0.0008944121550123241,0.009500527380273176,0.00943671615768929,1.7874973280393391,1.5045861879576163,-0.01961737859488355,-0.019907255473110442
894,reit,24,hrp,0.0012606995382294373,0.001287653853490608,0.005088929790227527,0.005004331521122233,3.9326509819817264,4.084635708114913,-0.008976558799988371,-0.00913614522049699
894,reit,24,schur,0.0013247134025393958,0.0013704012084412476,0.005834594370243998,0.00792060854895161,3.604221989547017,2.746562291149592,-0.010800862885519886,-0.015845334802078677
895,sp500,22,hrp,0.00066047411584634,0.0005765286093750002,0.005925254792670144,0.006020405440483439,1.7694937879326669,1.5201813291807134,-0.0109475043133343,-0.011857843645368302
895,sp500,22,schur,0.0005969876393043916,0.0005629504438476562,0.005949803092087325,0.0060854587762940214,1.5928064894915692,1.4685106871577966,-0.011483583926208513,-0.012491887163434712
896,sp500,36,hrp,0.0006111205055989773,0.00021863935888671865,0.01320418066477025,0.012258925542416145,0.7347095226684781,0.28312368898400836,-0.023037492998937002,-0.02150071272495815
896,sp500,36,schur,0.0006121889712618693,0.0002032347758789062,0.013385611428483123,0.012713074781822757,0.7260182840309389,0.2537743310553104,-0.02402540144308705,-0.02392599249267578
897,reit,17,hrp,0.00012091568573744934,8.354979485366177e-06,0.01177753551911799,0.010940077731064859,0.16297781495058752,0.01212342277855481,-0.023391643756674955,-0.02109361626879913
897,reit,17,schur,1.9142046442460582e-05,-0.00019994482469264352,0.011599292769649366,0.010630345828764888,0.026197335722459043,-0.29858160247601556,-0.023692626896109358,-0.021792199916448325
898,sp500,40,hrp,0.00042780565247951753,0.00043497150341796886,0.004695764406366928,0.0045968549601811135,1.4462404004687819,1.5021049418515724,-0.010438346561456483,-0.010015023934500556
898,sp500,40,schur,-0.00041149257110124345,-0.0008377793955078127,0.009081422866347113,0.011890135299820359,-0.719297201885968,-1.1185184414585347,-0.019701879574976888,-0.02584866752406529
899,reit,24,hrp,-0.0002501879419538869,-0.00039382770345212475,0.01242712521404548,0.01267098947459938,-0.31959205240271205,-0.49339643040385056,-0.03278759396474854,-0.03343390405491606
899,reit,24,schur,-7.973687889088849e-05,-9.812141232642451e-05,0.012281387813618153,0.01219847505118708,-0.1030652016208659,-0.12769047977724912,-0.03179910709575901,-0.03154016968494465
900,reit,12,hrp,-0.003851943786696461,-0.004213423883784405,0.033213186479822604,0.03162953501656479,-1.8410673116216518,-2.1146700560893996,-0.07938661155262602,-0.07827154910569864
900,reit,12,schur,-0.003752942540345167,-0.00405097021843715,0.033907979881974165,0.03228135318660347,-1.756993960895945,-1.9920837341406503,-0.08010454847126537,-0.07875417112199808
901,sp500,24,hrp,3.4507634000245647e-06,9.00694936523436e-05,0.007364406671668094,0.007320499166763307,0.00743836851778913,0.1953157637114859,-0.01946657577799598,-0.01889892064557757
901,sp500,24,schur,-6.648067577058459e-05,5.51264672851564e-05,0.0075445220849521795,0.007348963928210475,-0.13988268555642966,0.11907876363429985,-0.019931451949949535,-0.018881390241350444
902,reit,14,hrp,-0.00025957958859124737,-0.00018206619911609944,0.01069364537015435,0.010665550060255491,-0.3853408335894649,-0.2709856776015701,-0.024488086962185844,-0.02490924351651269
902,reit,14,schur,-0.0004164442933806044,-0.0004498329840765236,0.01068730865098288,0.010697889344790523,-0.6185699718305251,-0.6675033751177003,-0.024479239709169424,-0.024668027819595817
