trial,universe,n_assets,T_in,T_out,start_idx,seriation,F,base_es95,repair_es95,gain,note
1681,reit,17,293,125,5786,fiedler,0,-0.019926377005424347,-0.017472870122029787,0.00245350688339456,
1681,reit,17,293,125,5786,fiedler,1,-0.019926377005424347,-0.018812292467122634,0.0011140845383017135,
1681,reit,17,293,125,5786,fiedler,2,-0.019926377005424347,-0.01805687198205903,0.001869505023365317,
1681,reit,17,293,125,5786,classical,0,-0.01780859537393971,-0.016135300205964768,0.0016732951679749412,
1681,reit,17,293,125,5786,classical,1,-0.01780859537393971,-0.01721453827088943,0.0005940571030502786,
1681,reit,17,293,125,5786,classical,2,-0.01780859537393971,-0.01695753539664662,0.000851059977293088,
1682,sp500,40,393,125,1642,fiedler,0,-0.0310338836878992,-0.03125842697579521,-0.0002245432878960063,
1682,sp500,40,393,125,1642,fiedler,1,-0.0310338836878992,-0.03189424525669643,-0.0008603615687972285,
1682,sp500,40,393,125,1642,fiedler,2,-0.0310338836878992,-0.0324750668509347,-0.0014411831630355004,
1682,sp500,40,393,125,1642,classical,0,-0.03214836897001277,-0.03257496204485212,-0.0004265930748393529,
1682,sp500,40,393,125,1642,classical,1,-0.03214836897001277,-0.033134047764369415,-0.0009856787943566467,
1682,sp500,40,393,125,1642,classical,2,-0.03214836897001277,-0.03321291095842634,-0.0010645419884135685,
1683,reit,20,446,125,4251,fiedler,0,-0.02315212369383851,-0.022174803528575666,0.0009773201652628453,
1683,reit,20,446,125,4251,fiedler,1,-0.02315212369383851,-0.022573171219798953,0.0005789524740395582,
1683,reit,20,446,125,4251,fiedler,2,-0.02315212369383851,-0.02274986534435944,0.00040225834947906977,
1683,reit,20,446,125,4251,classical,0,-0.023097392167248692,-0.02231913790835009,0.000778254258898603,
1683,reit,20,446,125,4251,classical,1,-0.023097392167248692,-0.022763022816762537,0.000334369350486155,
1683,reit,20,446,125,4251,classical,2,-0.023097392167248692,-0.022768754368464178,0.0003286377987845139,
1684,reit,25,593,125,3436,fiedler,0,-0.02760125650833602,-0.025245459007046167,0.002355797501289853,
1684,reit,25,593,125,3436,fiedler,1,-0.02760125650833602,-0.025371023918227337,0.002230232590108683,
1684,reit,25,593,125,3436,fiedler,2,-0.02760125650833602,-0.02559768103156661,0.002003575476769409,
1684,reit,25,593,125,3436,classical,0,-0.026858149423280388,-0.024650454814244695,0.002207694609035693,
1684,reit,25,593,125,3436,classical,1,-0.026858149423280388,-0.025030338574204575,0.0018278108490758123,
1684,reit,25,593,125,3436,classical,2,-0.026858149423280388,-0.02528647679460876,0.0015716726286716283,
1685,sp500,20,532,125,1956,fiedler,0,-0.01540142109022534,-0.014759022792271205,0.0006423982979541342,
1685,sp500,20,532,125,1956,fiedler,1,-0.01540142109022534,-0.014839413643973214,0.0005620074462521253,
1685,sp500,20,532,125,1956,fiedler,2,-0.01540142109022534,-0.015079615199497767,0.00032180589072757296,
1685,sp500,20,532,125,1956,classical,0,-0.016140504696629716,-0.017200427786690845,-0.0010599230900611295,
1685,sp500,20,532,125,1956,classical,1,-0.016140504696629716,-0.016698541442871095,-0.0005580367462413791,
1685,sp500,20,532,125,1956,classical,2,-0.016140504696629716,-0.016385529218401227,-0.00024502452177151135,
1686,reit,13,403,125,647,fiedler,0,-0.035124509504095514,-0.03488765423972106,0.00023685526437445398,
1686,reit,13,403,125,647,fiedler,1,-0.035124509504095514,-0.03471773000052456,0.00040677950357095177,
1686,reit,13,403,125,647,fiedler,2,-0.035124509504095514,-0.03474299817047676,0.0003815113336187517,
1686,reit,13,403,125,647,classical,0,-0.03577794775590012,-0.03572975130919609,4.8196446704028284e-05,
1686,reit,13,403,125,647,classical,1,-0.03577794775590012,-0.03537135776826212,0.00040658998763799803,
1686,reit,13,403,125,647,classical,2,-0.03577794775590012,-0.03529560200320938,0.0004823457526907382,
1687,sp500,40,617,125,119,fiedler,0,-0.009479476749513324,-0.009148097935267857,0.0003313788142454664,
1687,sp500,40,617,125,119,fiedler,1,-0.009479476749513324,-0.009449135794503348,3.0340955009975842e-05,
1687,sp500,40,617,125,119,fiedler,2,-0.009479476749513324,-0.009348046325683593,0.00013143042382973008,
1687,sp500,40,617,125,119,classical,0,-0.009261561836304189,-0.009106478271484376,0.00015508356481981275,
1687,sp500,40,617,125,119,classical,1,-0.009261561836304189,-0.009458155282156808,-0.00019659344585261883,
1687,sp500,40,617,125,119,classical,2,-0.009261561836304189,-0.009356739728655136,-9.517789235094672e-05,
1688,reit,18,318,125,2875,fiedler,0,-0.020559049027882043,-0.019548909060784218,0.0010101399670978256,
1688,reit,18,318,125,2875,fiedler,1,-0.020559049027882043,-0.019540920143892644,0.0010181288839893991,
1688,reit,18,318,125,2875,fiedler,2,-0.020559049027882043,-0.019570631094281112,0.000988417933600931,
1688,reit,18,318,125,2875,classical,0,-0.0198360188839694,-0.019168978005369004,0.000667040878600398,
1688,reit,18,318,125,2875,classical,1,-0.0198360188839694,-0.019313644556613874,0.0005223743273555272,
1688,reit,18,318,125,2875,classical,2,-0.0198360188839694,-0.019350762043896092,0.0004852568400733094,
1689,sp500,17,379,125,1135,fiedler,0,-0.07988660295096912,-0.07988050004359652,6.1029073726015515e-06,
1689,sp500,17,379,125,1135,fiedler,1,-0.07988660295096912,-0.0804074575892857,-0.0005208546383165813,
1689,sp500,17,379,125,1135,fiedler,2,-0.07988660295096912,-0.0806441194719587,-0.0007575165209895707,
1689,sp500,17,379,125,1135,classical,0,-0.08410218207215395,-0.08430402157156809,-0.00020183949941414425,
1689,sp500,17,379,125,1135,classical,1,-0.08410218207215395,-0.08434759138706752,-0.00024540931491356943,
1689,sp500,17,379,125,1135,classical,2,-0.08410218207215395,-0.08316055353655134,0.0009416285356026038,
1690,reit,18,281,125,4414,fiedler,0,-0.023193906929877106,-0.02291370245927969,0.00028020447059741785,
1690,reit,18,281,125,4414,fiedler,1,-0.023193906929877106,-0.023022136599293603,0.0001717703305835032,
1690,reit,18,281,125,4414,fiedler,2,-0.023193906929877106,-0.02309542233034648,9.848459953062591e-05,
1690,reit,18,281,125,4414,classical,0,-0.023184663526797506,-0.022984613545500045,0.0002000499812974607,
1690,reit,18,281,125,4414,classical,1,-0.023184663526797506,-0.023125337768323522,5.932575847398397e-05,
1690,reit,18,281,125,4414,classical,2,-0.023184663526797506,-0.023140194730627582,4.4468796169924024e-05,
1691,reit,25,263,125,4924,fiedler,0,-0.09382271662818324,-0.08927786904991541,0.004544847578267827,
1691,reit,25,263,125,4924,fiedler,1,-0.09382271662818324,-0.09088485426910672,0.002937862359076518,
1691,reit,25,263,125,4924,fiedler,2,-0.09382271662818324,-0.08917609976552367,0.004646616862659575,
1691,reit,25,263,125,4924,classical,0,-0.09413980015001489,-0.09004960666053875,0.004090193489476132,
1691,reit,25,263,125,4924,classical,1,-0.09413980015001489,-0.09176393258298018,0.0023758675670347007,
1691,reit,25,263,125,4924,classical,2,-0.09413980015001489,-0.09367696621008108,0.00046283393993380717,
1692,reit,19,496,125,5449,fiedler,0,-0.02985808873806555,-0.02869922054514284,0.0011588681929227095,
1692,reit,19,496,125,5449,fiedler,1,-0.02985808873806555,-0.02860443013760437,0.001253658600461182,
1692,reit,19,496,125,5449,fiedler,2,-0.02985808873806555,-0.027760721019132708,0.002097367718932843,
1692,reit,19,496,125,5449,classical,0,-0.02903793984429674,-0.02720216903588793,0.001835770808408809,
1692,reit,19,496,125,5449,classical,1,-0.02903793984429674,-0.027756001596112252,0.0012819382481844867,
1692,reit,19,496,125,5449,classical,2,-0.02903793984429674,-0.027910975958933715,0.0011269638853630241,
1693,reit,25,533,125,3127,fiedler,0,-0.012971741148820748,-0.012984146457169622,-1.2405308348874267e-05,
1693,reit,25,533,125,3127,fiedler,1,-0.012971741148820748,-0.01290270124975603,6.903989906471841e-05,
1693,reit,25,533,125,3127,fiedler,2,-0.012971741148820748,-0.0126778044080429,0.0002939367407778469,
1693,reit,25,533,125,3127,classical,0,-0.012880975996847696,-0.0125795957494372,0.00030138024741049527,
1693,reit,25,533,125,3127,classical,1,-0.012880975996847696,-0.01258311314900828,0.00029786284783941616,
1693,reit,25,533,125,3127,classical,2,-0.012880975996847696,-0.012591063099860633,0.00028991289698706256,
1694,sp500,35,481,125,30,fiedler,0,-0.017692746300686155,-0.01772427511160714,-3.152881092098603e-05,
1694,sp500,35,481,125,30,fiedler,1,-0.017692746300686155,-0.01876095682198661,-0.0010682105213004542,
1694,sp500,35,481,125,30,fiedler,2,-0.017692746300686155,-0.019284698931012836,-0.0015919526303266804,
1694,sp500,35,481,125,30,classical,0,-0.018685555245113526,-0.01884237894112723,-0.00015682369601370538,
1694,sp500,35,481,125,30,classical,1,-0.018685555245113526,-0.019788345554896763,-0.0011027903097832366,
1694,sp500,35,481,125,30,classical,2,-0.018685555245113526,-0.019117071899414063,-0.0004315166543005372,
1695,sp500,26,457,125,447,fiedler,0,-0.01897323082306108,-0.018754442705426897,0.00021878811763418118,
1695,sp500,26,457,125,447,fiedler,1,-0.01897323082306108,-0.01892930687604632,4.3923947014759546e-05,
1695,sp500,26,457,125,447,fiedler,2,-0.01897323082306108,-0.019108578665597096,-0.0001353478425360176,
1695,sp500,26,457,125,447,classical,0,-0.01901511004184051,-0.018838999773297994,0.00017611026854251477,
1695,sp500,26,457,125,447,classical,1,-0.01901511004184051,-0.019058802830287387,-4.3692788446878655e-05,
1695,sp500,26,457,125,447,classical,2,-0.01901511004184051,-0.019247305951799663,-0.00023219590995915418,
1696,reit,25,596,125,4467,fiedler,0,-0.017034145171422543,-0.01598938801893633,0.001044757152486215,
1696,reit,25,596,125,4467,fiedler,1,-0.017034145171422543,-0.016042559126724133,0.0009915860446984108,
1696,reit,25,596,125,4467,fiedler,2,-0.017034145171422543,-0.016033224361961345,0.0010009208094611984,
1696,reit,25,596,125,4467,classical,0,-0.01656304901688643,-0.01570571880517728,0.0008573302117091501,
1696,reit,25,596,125,4467,classical,1,-0.01656304901688643,-0.01618688933445475,0.00037615968243167805,
1696,reit,25,596,125,4467,classical,2,-0.01656304901688643,-0.01616231090240752,0.00040073811447891017,
1697,reit,15,621,125,4097,fiedler,0,-0.018262794881479794,-0.017599433073478783,0.000663361808001011,
1697,reit,15,621,125,4097,fiedler,1,-0.018262794881479794,-0.017933550858522877,0.000329244022956917,
1697,reit,15,621,125,4097,fiedler,2,-0.018262794881479794,-0.017951322407172534,0.00031147247430726027,
1697,reit,15,621,125,4097,classical,0,-0.018561253121320388,-0.018172363934918587,0.00038888918640180015,
1697,reit,15,621,125,4097,classical,1,-0.018561253121320388,-0.018614562676891384,-5.330955557099684e-05,
1697,reit,15,621,125,4097,classical,2,-0.018561253121320388,-0.018489353793533454,7.189932778693328e-05,
1698,reit,12,596,125,3599,fiedler,0,-0.016558077850506506,-0.015921073286445774,0.0006370045640607322,
1698,reit,12,596,125,3599,fiedler,1,-0.016558077850506506,-0.016079806487217456,0.0004782713632890505,
1698,reit,12,596,125,3599,fiedler,2,-0.016558077850506506,-0.015984061438571336,0.0005740164119351701,
1698,reit,12,596,125,3599,classical,0,-0.016546595970006756,-0.015747069852045346,0.0007995261179614098,
1698,reit,12,596,125,3599,classical,1,-0.016546595970006756,-0.01600341380457549,0.0005431821654312656,
1698,reit,12,596,125,3599,classical,2,-0.016546595970006756,-0.015879926664023474,0.0006666693059832821,
1699,reit,22,623,125,4743,fiedler,0,-0.027543843814816227,-0.022421531051728456,0.0051223127630877704,
1699,reit,22,623,125,4743,fiedler,1,-0.027543843814816227,-0.0253707891334455,0.002173054681370728,
1699,reit,22,623,125,4743,fiedler,2,-0.027543843814816227,-0.025232680413564478,0.0023111634012517486,
1699,reit,22,623,125,4743,classical,0,-0.02494261876969338,-0.019484029012075795,0.0054585897576175865,
1699,reit,22,623,125,4743,classical,1,-0.02494261876969338,-0.023490443612699658,0.0014521751569937236,
1699,reit,22,623,125,4743,classical,2,-0.02494261876969338,-0.02396751397038274,0.0009751047993106429,
1700,reit,15,610,125,427,fiedler,0,-0.032148078757299206,-0.03217293062766368,-2.4851870364474282e-05,
1700,reit,15,610,125,427,fiedler,1,-0.032148078757299206,-0.03212286333736457,2.5215419934637717e-05,
1700,reit,15,610,125,427,fiedler,2,-0.032148078757299206,-0.032084160920682774,6.391783661643252e-05,
1700,reit,15,610,125,427,classical,0,-0.032086859393663736,-0.03222281051542802,-0.00013595112176428142,
1700,reit,15,610,125,427,classical,1,-0.032086859393663736,-0.03213747029805628,-5.061090439254651e-05,
1700,reit,15,610,125,427,classical,2,-0.032086859393663736,-0.031973991899573215,0.0001128674940905211,
1701,sp500,37,336,125,234,fiedler,0,-0.02049623493734864,-0.020027203325544085,0.00046903161180455316,
1701,sp500,37,336,125,234,fiedler,1,-0.02049623493734864,-0.020846894165039064,-0.00035065922769042523,
1701,sp500,37,336,125,234,fiedler,2,-0.02049623493734864,-0.02033880625697545,0.00015742868037318947,
1701,sp500,37,336,125,234,classical,0,-0.020038809614229183,-0.019473545070103238,0.000565264544125945,
1701,sp500,37,336,125,234,classical,1,-0.020038809614229183,-0.02034679607282366,-0.00030798645859447804,
1701,sp500,37,336,125,234,classical,2,-0.020038809614229183,-0.020635801548549108,-0.0005969919343199251,
1702,reit,24,280,125,2007,fiedler,0,-0.12369814238238348,-0.11244301074150088,0.011255131640882599,
1702,reit,24,280,125,2007,fiedler,1,-0.12369814238238348,-0.11809697662909821,0.005601165753285273,
1702,reit,24,280,125,2007,fiedler,2,-0.12369814238238348,-0.12064703410764069,0.0030511082747427948,
1702,reit,24,280,125,2007,classical,0,-0.1222921687504113,-0.11147168436908997,0.010820484381321327,
1702,reit,24,280,125,2007,classical,1,-0.1222921687504113,-0.11793746099991458,0.00435470775049672,
1702,reit,24,280,125,2007,classical,2,-0.1222921687504113,-0.11515334089523876,0.00713882785517253,
1703,sp500,13,327,125,370,fiedler,0,-0.00991137574660704,-0.010307022766113283,-0.0003956470195062428,
1703,sp500,13,327,125,370,fiedler,1,-0.00991137574660704,-0.010045765415736608,-0.0001343896691295681,
1703,sp500,13,327,125,370,fiedler,2,-0.00991137574660704,-0.010548397888183594,-0.0006370221415765535,
1703,sp500,13,327,125,370,classical,0,-0.010179702969241495,-0.010933004237583704,-0.0007533012683422092,
1703,sp500,13,327,125,370,classical,1,-0.010179702969241495,-0.010603732012067522,-0.0004240290428260268,
1703,sp500,13,327,125,370,classical,2,-0.010179702969241495,-0.009876152605329242,0.0003035503639122524,
1704,sp500,39,467,125,285,fiedler,0,-0.00908744585194085,-0.009321362949916295,-0.00023391709797544388,
1704,sp500,39,467,125,285,fiedler,1,-0.00908744585194085,-0.009719578787667412,-0.000632132935726561,
1704,sp500,39,467,125,285,fiedler,2,-0.00908744585194085,-0.00917316557094029,-8.571971899943957e-05,
1704,sp500,39,467,125,285,classical,0,-0.008279204978595701,-0.008327829929896764,-4.862495130106281e-05,
1704,sp500,39,467,125,285,classical,1,-0.008279204978595701,-0.008835162057059151,-0.0005559570784634503,
1704,sp500,39,467,125,285,classical,2,-0.008279204978595701,-0.008942506225585938,-0.0006633012469902371,
1705,reit,22,297,125,3610,fiedler,0,-0.024105979673721547,-0.02310705479862187,0.0009989248750996785,
1705,reit,22,297,125,3610,fiedler,1,-0.024105979673721547,-0.02306055878988378,0.0010454208838377686,
1705,reit,22,297,125,3610,fiedler,2,-0.024105979673721547,-0.023175873915358032,0.0009301057583635149,
1705,reit,22,297,125,3610,classical,0,-0.02305298385860922,-0.0216622484189937,0.0013907354396155217,
1705,reit,22,297,125,3610,classical,1,-0.02305298385860922,-0.022146747197772838,0.0009062366608363834,
1705,reit,22,297,125,3610,classical,2,-0.02305298385860922,-0.022318333309409927,0.0007346505491992936,
1706,reit,13,545,125,1131,fiedler,0,-0.0157891141383415,-0.015227098418210355,0.0005620157201311465,
1706,reit,13,545,125,1131,fiedler,1,-0.0157891141383415,-0.015415963758049548,0.00037315038029195335,
1706,reit,13,545,125,1131,fiedler,2,-0.0157891141383415,-0.01486199758131845,0.0009271165570230513,
1706,reit,13,545,125,1131,classical,0,-0.016249702065349644,-0.01583559522000755,0.00041410684534209236,
1706,reit,13,545,125,1131,classical,1,-0.016249702065349644,-0.01590255844390755,0.0003471436214420934,
1706,reit,13,545,125,1131,classical,2,-0.016249702065349644,-0.0159064132483032,0.000343288817046445,
1707,reit,18,363,125,2473,fiedler,0,-0.016501790245272513,-0.015666672068502356,0.0008351181767701568,
1707,reit,18,363,125,2473,fiedler,1,-0.016501790245272513,-0.016574674988459877,-7.288474318736457e-05,
1707,reit,18,363,125,2473,fiedler,2,-0.016501790245272513,-0.016420542838638252,8.124740663426055e-05,
1707,reit,18,363,125,2473,classical,0,-0.01592933025317356,-0.015117048331963047,0.0008122819212105139,
1707,reit,18,363,125,2473,classical,1,-0.01592933025317356,-0.016226732765351318,-0.00029740251217775723,
1707,reit,18,363,125,2473,classical,2,-0.01592933025317356,-0.015735228975316207,0.0001941012778573538,
1708,reit,12,392,125,5399,fiedler,0,-0.03711053836249974,-0.038137238475389676,-0.001026700112889939,
1708,reit,12,392,125,5399,fiedler,1,-0.03711053836249974,-0.037966659579850584,-0.000856121217350847,
1708,reit,12,392,125,5399,fiedler,2,-0.03711053836249974,-0.03860908250387358,-0.0014985441413738407,
1708,reit,12,392,125,5399,classical,0,-0.036748369092330375,-0.03747533643290746,-0.0007269673405770824,
1708,reit,12,392,125,5399,classical,1,-0.036748369092330375,-0.03746194554457373,-0.0007135764522433544,
1708,reit,12,392,125,5399,classical,2,-0.036748369092330375,-0.03782232759501531,-0.0010739585026849352,
1709,reit,19,622,125,727,fiedler,0,-0.022085187435118652,-0.021193733149322432,0.0008914542857962199,
1709,reit,19,622,125,727,fiedler,1,-0.022085187435118652,-0.02091008101564532,0.0011751064194733332,
1709,reit,19,622,125,727,fiedler,2,-0.022085187435118652,-0.02095117784504336,0.0011340095900752925,
1709,reit,19,622,125,727,classical,0,-0.02249968518697066,-0.021678496710978632,0.0008211884759920275,
1709,reit,19,622,125,727,classical,1,-0.02249968518697066,-0.021241516832165287,0.001258168354805373,
1709,reit,19,622,125,727,classical,2,-0.02249968518697066,-0.021305242151606552,0.0011944430353641074,
1710,sp500,34,501,125,616,fiedler,0,-0.02412474450786204,-0.02415172338867187,-2.697888080982827e-05,
1710,sp500,34,501,125,616,fiedler,1,-0.02412474450786204,-0.02461943518938337,-0.000494690681521328,
1710,sp500,34,501,125,616,fiedler,2,-0.02412474450786204,-0.024762285374232702,-0.0006375408663706617,
1710,sp500,34,501,125,616,classical,0,-0.024452789392292094,-0.025492849714006695,-0.0010400603217146018,
1710,sp500,34,501,125,616,classical,1,-0.024452789392292094,-0.02576738347516741,-0.0013145940828753165,
1710,sp500,34,501,125,616,classical,2,-0.024452789392292094,-0.025523006687709265,-0.0010702172954171717,
1711,sp500,22,378,125,1158,fiedler,0,-0.07175844157912463,-0.07171314233398438,4.529924514025396e-05,
1711,sp500,22,378,125,1158,fiedler,1,-0.07175844157912463,-0.07252008370535713,-0.0007616421262325035,
1711,sp500,22,378,125,1158,fiedler,2,-0.07175844157912463,-0.07267107238769531,-0.0009126308085706802,
1711,sp500,22,378,125,1158,classical,0,-0.07189715715003221,-0.07154314099993023,0.00035401615010198506,
1711,sp500,22,378,125,1158,classical,1,-0.07189715715003221,-0.07237184660121372,-0.0004746894511815092,
1711,sp500,22,378,125,1158,classical,2,-0.07189715715003221,-0.07234829343959262,-0.0004511362895604082,
1712,sp500,38,749,125,1377,fiedler,0,-0.02773129944931025,-0.025812672276088168,0.0019186271732220816,
1712,sp500,38,749,125,1377,fiedler,1,-0.02773129944931025,-0.02664370440673828,0.0010875950425719705,
1712,sp500,38,749,125,1377,fiedler,2,-0.02773129944931025,-0.026608939705984932,0.0011223597433253178,
1712,sp500,38,749,125,1377,classical,0,-0.02763560499125378,-0.02563129869733538,0.002004306293918401,
1712,sp500,38,749,125,1377,classical,1,-0.02763560499125378,-0.026403134512765068,0.0012324704784887133,
1712,sp500,38,749,125,1377,classical,2,-0.02763560499125378,-0.026850847438267298,0.0007847575529864835,
1713,reit,17,538,125,255,fiedler,0,-0.015206673240519818,-0.013841526959451686,0.0013651462810681317,
1713,reit,17,538,125,255,fiedler,1,-0.015206673240519818,-0.01376915428526316,0.0014375189552566572,
1713,reit,17,538,125,255,fiedler,2,-0.015206673240519818,-0.013889698928115013,0.0013169743124048054,
1713,reit,17,538,125,255,classical,0,-0.013650626305456631,-0.012343584131689445,0.001307042173767186,
1713,reit,17,538,125,255,classical,1,-0.013650626305456631,-0.012256876236816136,0.0013937500686404952,
1713,reit,17,538,125,255,classical,2,-0.013650626305456631,-0.01285023629179566,0.0008003900136609714,
1714,sp500,14,315,125,940,fiedler,0,-0.0196144928975461,-0.019190599618094308,0.00042389327945179314,
1714,sp500,14,315,125,940,fiedler,1,-0.0196144928975461,-0.01906055029296875,0.0005539426045773517,
1714,sp500,14,315,125,940,fiedler,2,-0.0196144928975461,-0.019116354291643416,0.0004981386059026843,
1714,sp500,14,315,125,940,classical,0,-0.01961268977848585,-0.01931791911969866,0.0002947706587871912,
1714,sp500,14,315,125,940,classical,1,-0.01961268977848585,-0.01905625677490234,0.0005564330035835105,
1714,sp500,14,315,125,940,classical,2,-0.01961268977848585,-0.01933452434430804,0.0002781654341778121,
1715,sp500,34,371,125,850,fiedler,0,-0.019876011080120874,-0.01926435119628906,0.0006116598838318138,
1715,sp500,34,371,125,850,fiedler,1,-0.019876011080120874,-0.019482817156110492,0.0003931939240103821,
1715,sp500,34,371,125,850,fiedler,2,-0.019876011080120874,-0.019596971618652346,0.00027903946146852834,
1715,sp500,34,371,125,850,classical,0,-0.020182171567434737,-0.019838628705705914,0.0003435428617288225,
1715,sp500,34,371,125,850,classical,1,-0.020182171567434737,-0.020030404610770085,0.00015176695666465137,
1715,sp500,34,371,125,850,classical,2,-0.020182171567434737,-0.019877030160086493,0.00030514140734824377,
1716,sp500,17,647,125,756,fiedler,0,-0.016006744250642465,-0.01530518821498326,0.0007015560356592055,
1716,sp500,17,647,125,756,fiedler,1,-0.016006744250642465,-0.015430865975516182,0.000575878275126283,
1716,sp500,17,647,125,756,fiedler,2,-0.016006744250642465,-0.015581241210937501,0.00042550303970496396,
1716,sp500,17,647,125,756,classical,0,-0.015272217734228561,-0.014636789114815847,0.0006354286194127142,
1716,sp500,17,647,125,756,classical,1,-0.015272217734228561,-0.014765475838797433,0.0005067418954311283,
1716,sp500,17,647,125,756,classical,2,-0.015272217734228561,-0.01502628502546038,0.00024593270876818035,
1717,reit,22,498,125,3326,fiedler,0,-0.020529973611423065,-0.018814261934778333,0.0017157116766447315,
1717,reit,22,498,125,3326,fiedler,1,-0.020529973611423065,-0.018856108958045372,0.0016738646533776928,
1717,reit,22,498,125,3326,fiedler,2,-0.020529973611423065,-0.01897832605442939,0.0015516475569936766,
1717,reit,22,498,125,3326,classical,0,-0.02021289767291795,-0.01862804754741735,0.0015848501255006017,
1717,reit,22,498,125,3326,classical,1,-0.02021289767291795,-0.018684790004101916,0.0015281076688160346,
1717,reit,22,498,125,3326,classical,2,-0.02021289767291795,-0.019148279248258758,0.001064618424659193,
1718,reit,23,505,125,1773,fiedler,0,-0.11765638652769314,-0.09833807460453914,0.019318311923154002,
1718,reit,23,505,125,1773,fiedler,1,-0.11765638652769314,-0.10623155269219346,0.011424833835499679,
1718,reit,23,505,125,1773,fiedler,2,-0.11765638652769314,-0.11245504569458853,0.005201340833104612,
1718,reit,23,505,125,1773,classical,0,-0.11960787892897295,-0.09968465039383612,0.01992322853513684,
1718,reit,23,505,125,1773,classical,1,-0.11960787892897295,-0.10767861274761248,0.011929266181360476,
1718,reit,23,505,125,1773,classical,2,-0.11960787892897295,-0.1089213699613163,0.01068650896765666,
1719,sp500,30,647,125,824,fiedler,0,-0.08410099640054615,-0.08202248953683036,0.002078506863715787,
1719,sp500,30,647,125,824,fiedler,1,-0.08410099640054615,-0.0827960854928153,0.0013049109077308552,
1719,sp500,30,647,125,824,fiedler,2,-0.08410099640054615,-0.08339154537527903,0.0007094510252671216,
1719,sp500,30,647,125,824,classical,0,-0.08229300717824499,-0.0800991066545759,0.002193900523669093,
1719,sp500,30,647,125,824,classical,1,-0.08229300717824499,-0.0813860914742606,0.0009069157039843928,
1719,sp500,30,647,125,824,classical,2,-0.08229300717824499,-0.08142566235351563,0.0008673448247293603,
1720,reit,14,541,125,5287,fiedler,0,-0.026520444856445165,-0.02371310776617716,0.002807337090268005,
1720,reit,14,541,125,5287,fiedler,1,-0.026520444856445165,-0.025206682171238528,0.0013137626852066375,
1720,reit,14,541,125,5287,fiedler,2,-0.026520444856445165,-0.02577253289984352,0.0007479119566016455,
1720,reit,14,541,125,5287,classical,0,-0.02555440968674062,-0.02290715665838306,0.002647253028357558,
1720,reit,14,541,125,5287,classical,1,-0.02555440968674062,-0.0248312861986193,0.0007231234881213203,
1720,reit,14,541,125,5287,classical,2,-0.02555440968674062,-0.025259653943119013,0.000294755743621606,
1721,sp500,25,260,125,816,fiedler,0,-0.015295396054282543,-0.015567008780343191,-0.0002716127260606483,
1721,sp500,25,260,125,816,fiedler,1,-0.015295396054282543,-0.015698147835867742,-0.00040275178158519914,
1721,sp500,25,260,125,816,fiedler,2,-0.015295396054282543,-0.01563604847935268,-0.00034065242507013566,
1721,sp500,25,260,125,816,classical,0,-0.01611172774398596,-0.01644319512939453,-0.0003314673854085716,
1721,sp500,25,260,125,816,classical,1,-0.01611172774398596,-0.01643544806780134,-0.0003237203238153803,
1721,sp500,25,260,125,816,classical,2,-0.01611172774398596,-0.01614918501499721,-3.745727101125279e-05,
1722,sp500,26,564,125,480,fiedler,0,-0.019228794584285384,-0.01824202287074498,0.0009867717135404047,
1722,sp500,26,564,125,480,fiedler,1,-0.019228794584285384,-0.018310016453334264,0.00091877813095112,
1722,sp500,26,564,125,480,fiedler,2,-0.019228794584285384,-0.0184288671875,0.0007999273967853847,
1722,sp500,26,564,125,480,classical,0,-0.018476746773076192,-0.017382910583496093,0.001093836189580099,
1722,sp500,26,564,125,480,classical,1,-0.018476746773076192,-0.017560192007882256,0.000916554765193936,
1722,sp500,26,564,125,480,classical,2,-0.018476746773076192,-0.017849961260114396,0.0006267855129617958,
1723,reit,24,502,125,1091,fiedler,0,-0.015788845273629597,-0.015724294076498405,6.455119713119281e-05,
1723,reit,24,502,125,1091,fiedler,1,-0.015788845273629597,-0.0158896324682983,-0.00010078719466870278,
1723,reit,24,502,125,1091,fiedler,2,-0.015788845273629597,-0.015643400989578244,0.0001454442840513534,
1723,reit,24,502,125,1091,classical,0,-0.015616459948484726,-0.015290077302138145,0.0003263826463465805,
1723,reit,24,502,125,1091,classical,1,-0.015616459948484726,-0.015604884780466092,1.1575168018633508e-05,
1723,reit,24,502,125,1091,classical,2,-0.015616459948484726,-0.015304289496681445,0.00031217045180328105,
1724,sp500,35,654,125,1196,fiedler,0,-0.014461519333435832,-0.013480537048339845,0.0009809822850959868,
1724,sp500,35,654,125,1196,fiedler,1,-0.014461519333435832,-0.013819087428501674,0.0006424319049341577,
1724,sp500,35,654,125,1196,fiedler,2,-0.014461519333435832,-0.01400542106410435,0.000456098269331481,
1724,sp500,35,654,125,1196,classical,0,-0.014145307956318671,-0.013380924447195871,0.0007643835091227999,
1724,sp500,35,654,125,1196,classical,1,-0.014145307956318671,-0.013482052734374998,0.0006632552219436733,
1724,sp500,35,654,125,1196,classical,2,-0.014145307956318671,-0.013762078935895648,0.0003832290204230232,
1725,reit,25,318,125,5009,fiedler,0,-0.03156523739744751,-0.029287856169615278,0.0022773812278322307,
1725,reit,25,318,125,5009,fiedler,1,-0.03156523739744751,-0.030094134461306134,0.0014711029361413747,
1725,reit,25,318,125,5009,fiedler,2,-0.03156523739744751,-0.028964141384135392,0.002601096013312116,
